data_hora,observado,tendencia,sazonalidade,residuo
2011-03-11,1977.0,1888.428571428571,-23.68306024332811,112.25448881475701
2011-03-12,2132.0,1877.4285714285713,161.89729689952912,92.67413167189954
2011-03-13,2417.0,1920.4285714285713,-71.77904238618522,568.3504709576139
2011-03-14,2046.0,2223.4285714285716,1.1807790423862363,-178.6093504709578
2011-03-15,2056.0,2403.714285714286,90.13847135007843,-437.8527570643642
2011-03-16,2192.0,2544.428571428571,8.712097723704803,-361.1406691522759
2011-03-17,2744.0,2517.2857142857138,-166.46654238618524,393.18082810047144
2011-03-18,3239.0,2546.714285714286,-23.68306024332811,715.9687745290423
2011-03-19,3117.0,2717.142857142857,161.89729689952912,237.959845957614
2011-04-01,2227.0,2849.0,-71.77904238618522,-550.2209576138148
2011-04-02,2252.0,2713.4285714285716,1.1807790423862363,-462.6093504709578
2011-04-03,3249.0,2651.857142857143,90.13847135007843,507.00438579277846
2011-04-04,3115.0,2655.285714285714,8.712097723704803,451.002187990581
2011-04-05,1795.0,2547.285714285714,-166.46654238618524,-585.819171899529
2011-04-06,2808.0,2576.285714285714,-23.68306024332811,255.39734595761388
2011-04-07,3141.0,2525.7142857142853,161.89729689952912,453.38841738618555
2011-04-08,1471.0,2559.0,-71.77904238618522,-1016.2209576138148
2011-04-09,2455.0,2593.142857142857,1.1807790423862363,-139.32363618524312
2011-04-10,2895.0,2500.857142857142,90.13847135007843,304.0043857927794
2011-04-11,3348.0,2518.8571428571427,8.712097723704803,820.4307594191525
2011-04-12,2034.0,2755.2857142857138,-166.46654238618524,-554.8191718995286
2011-04-13,2162.0,2518.142857142857,-23.68306024332811,-332.4597968995288
2011-04-14,3267.0,2639.428571428571,161.89729689952912,465.6741316718998
2011-04-15,3126.0,2650.9999999999995,-71.77904238618522,546.7790423861857
2011-04-16,795.0,2818.142857142857,1.1807790423862363,-2024.3236361852432
2011-04-17,3744.0,2988.0,90.13847135007843,665.8615286499215
2011-04-18,3429.0,3150.0,8.712097723704803,270.2879022762952
2011-04-19,3204.0,3339.285714285714,-166.46654238618524,31.180828100471018
2011-05-01,3351.0,3601.857142857142,-23.68306024332811,-227.1740826138141
2011-05-02,4401.0,3700.285714285714,161.89729689952912,538.8169888147567
2011-05-03,4451.0,3868.7142857142853,-71.77904238618522,654.0647566718999
2011-05-04,2633.0,4084.4285714285716,1.1807790423862363,-1452.609350470958
2011-05-05,4433.0,4224.714285714286,90.13847135007843,118.14724293563533
2011-05-06,4608.0,4219.142857142857,8.712097723704803,380.1450451334383
2011-05-07,4714.0,4269.428571428571,-166.46654238618524,611.0379709576146
2011-05-08,4333.0,4490.714285714285,-23.68306024332811,-134.03122547095722
2011-05-09,4362.0,4552.285714285715,161.89729689952912,-352.1830111852438
2011-05-10,4803.0,4480.428571428572,-71.77904238618522,394.35047095761365
2011-05-11,4182.0,4294.0,1.1807790423862363,-113.18077904238623
2011-05-12,4864.0,4325.428571428572,90.13847135007843,448.43295722135
2011-05-13,4105.0,4267.714285714285,8.712097723704803,-171.42638343799013
2011-05-14,3409.0,4170.571428571429,-166.46654238618524,-595.1048861852441
2011-05-15,4553.0,4123.857142857143,-23.68306024332811,452.825917386185
2011-05-16,3958.0,4082.571428571429,161.89729689952912,-286.468725470958
2011-05-17,4123.0,4063.857142857143,-71.77904238618522,130.9218995290421
2011-05-18,3855.0,4286.571428571428,1.1807790423862363,-432.7522076138147
2011-05-19,4575.0,4395.0,90.13847135007843,89.86152864992157
2011-06-01,3974.0,4592.714285714285,8.712097723704803,-627.4263834379901
2011-06-02,4968.0,4704.571428571428,-166.46654238618524,429.89511381475677
2011-06-03,5312.0,4803.571428571428,-23.68306024332811,532.1116316718997
2011-06-04,5342.0,4840.428571428572,161.89729689952912,339.6741316718993
2011-06-05,4906.0,4901.428571428571,-71.77904238618522,76.35047095761458
2011-06-06,4548.0,4751.0,1.1807790423862363,-204.18077904238623
2011-06-07,4833.0,4647.285714285715,90.13847135007843,95.57581436420689
2011-06-08,4401.0,4593.571428571428,8.712097723704803,-201.28352629513324
2011-06-09,3915.0,4529.857142857142,-166.46654238618524,-448.390600470957
2011-06-10,4586.0,4597.285714285714,-23.68306024332811,12.397345957614345
2011-06-11,4966.0,4605.5714285714275,161.89729689952912,198.53127452904334
2011-06-12,4460.0,4716.857142857143,-71.77904238618522,-185.0781004709579
2011-06-13,5020.0,4695.714285714285,1.1807790423862363,323.10493524332844
2011-06-14,4891.0,4732.571428571428,90.13847135007843,68.29010007849313
2011-06-15,5180.0,4754.428571428571,8.712097723704803,416.85933084772455
2011-06-16,3767.0,4794.999999999999,-166.46654238618524,-861.5334576138139
2011-06-17,4844.0,4843.857142857143,-23.68306024332811,23.825917386184994
2011-06-18,5119.0,4876.428571428571,161.89729689952912,80.67413167190023
2011-06-19,4744.0,4800.5714285714275,-71.77904238618522,15.207613814757693
2011-07-01,5362.0,5125.714285714286,1.1807790423862363,235.10493524332753
2011-07-02,5119.0,5100.142857142858,90.13847135007843,-71.28132849293623
2011-07-03,4649.0,5030.142857142857,8.712097723704803,-389.8549548665617
2011-07-04,6043.0,5008.428571428572,-166.46654238618524,1201.0379709576137
2011-07-05,4665.0,4819.5714285714275,-23.68306024332811,-130.88836832809943
2011-07-06,4629.0,4850.5714285714275,161.89729689952912,-383.46872547095666
2011-07-07,4592.0,4883.714285714284,-71.77904238618522,-219.9352433280992
2011-07-08,4040.0,4604.142857142857,1.1807790423862363,-565.3236361852431
2011-07-09,5336.0,4546.0,90.13847135007843,699.8615286499215
2011-07-10,4881.0,4505.0,8.712097723704803,367.2879022762952
2011-07-11,4086.0,4575.285714285714,-166.46654238618524,-322.81917189952856
2011-07-12,4258.0,4789.285714285714,-23.68306024332811,-507.60265404238567
2011-07-13,4342.0,4873.142857142857,161.89729689952912,-693.040154042386
2011-07-14,5084.0,4933.285714285714,-71.77904238618522,222.49332810047144
2011-07-15,5538.0,4986.428571428572,1.1807790423862363,550.3906495290422
2011-07-16,5923.0,5026.857142857142,90.13847135007843,806.0043857927793
2011-07-17,5302.0,5016.0,8.712097723704803,277.2879022762952
2011-07-18,4458.0,4981.857142857142,-166.46654238618524,-357.390600470957
2011-07-19,4541.0,4701.285714285714,-23.68306024332811,-136.60265404238567
2011-08-01,4266.0,4508.857142857142,161.89729689952912,-404.75443975667133
2011-08-02,4845.0,4446.571428571428,-71.77904238618522,470.20761381475677
2011-08-03,3574.0,4423.142857142857,1.1807790423862363,-850.3236361852431
2011-08-04,4576.0,4315.142857142857,90.13847135007843,170.7186715070647
2011-08-05,4866.0,4323.714285714286,8.712097723704803,533.573616562009
2011-08-06,4294.0,4289.0,-166.46654238618524,171.46654238618524
2011-08-07,3785.0,4461.285714285715,-23.68306024332811,-652.6026540423866
2011-08-08,4326.0,4492.142857142857,161.89729689952912,-328.040154042386
2011-08-09,4602.0,4497.714285714285,-71.77904238618522,176.0647566718999
2011-08-10,4780.0,4477.142857142857,1.1807790423862363,301.6763638147569
2011-08-11,4792.0,4482.142857142857,90.13847135007843,219.7186715070647
2011-08-12,4905.0,4483.857142857142,8.712097723704803,412.430759419153
2011-08-13,4150.0,4501.428571428571,-166.46654238618524,-184.9620290423854
2011-08-14,3820.0,4489.142857142857,-23.68306024332811,-645.4597968995288
2011-08-15,4338.0,4348.142857142857,161.89729689952912,-172.040154042386
2011-08-16,4725.0,4240.714285714285,-71.77904238618522,556.0647566718999
2011-08-17,4694.0,4378.571428571428,1.1807790423862363,314.2477923861853
2011-08-18,3805.0,4508.142857142857,90.13847135007843,-793.2813284929354
2011-08-19,4153.0,4529.0,8.712097723704803,-384.7120977237048
2011-09-01,5115.0,4559.714285714285,-166.46654238618524,721.7522566718999
2011-09-02,4727.0,4367.857142857142,-23.68306024332811,382.8259173861859
2011-09-03,4484.0,4211.428571428572,161.89729689952912,110.67413167189932
2011-09-04,4940.0,3903.2857142857138,-71.77904238618522,1108.4933281004714
2011-09-05,3351.0,3435.7142857142853,1.1807790423862363,-85.89506475667156
2011-09-06,2710.0,3266.714285714285,90.13847135007843,-646.8527570643633
2011-09-07,1996.0,3389.7142857142853,8.712097723704803,-1402.4263834379901
2011-09-08,1842.0,3404.8571428571427,-166.46654238618524,-1396.3906004709575
2011-09-09,3544.0,3599.428571428571,-23.68306024332811,-31.745511185242993
2011-09-10,5345.0,3892.7142857142853,161.89729689952912,1290.3884173861857
2011-09-11,5046.0,4291.142857142857,-71.77904238618522,826.6361852433283
2011-09-12,4713.0,4550.714285714285,1.1807790423862363,161.10493524332844
2011-09-13,4763.0,4724.428571428571,90.13847135007843,-51.56704277864908
2011-09-14,4785.0,4605.285714285714,8.712097723704803,171.00218799058143
2011-09-15,3659.0,4495.0,-166.46654238618524,-669.5334576138148
2011-09-16,4760.0,4470.142857142857,-23.68306024332811,313.5402031004712
2011-09-17,4511.0,4136.714285714286,161.89729689952912,212.38841738618464
2011-09-18,4274.0,3870.0,-71.77904238618522,475.7790423861852
2011-09-19,4539.0,3857.285714285714,1.1807790423862363,680.5335066718995
2011-10-01,2429.0,3813.8571428571427,90.13847135007843,-1474.995614207221
2011-10-02,2918.0,3858.857142857143,8.712097723704803,-949.5692405808479
2011-10-03,3570.0,3929.0,-166.46654238618524,-192.53345761381476
2011-10-04,4456.0,3992.7142857142862,-23.68306024332811,486.96877452904187
2011-10-05,4826.0,4418.428571428572,161.89729689952912,245.67413167189932
2011-10-06,4765.0,4788.857142857143,-71.77904238618522,47.92189952904211
2011-10-07,4985.0,5009.857142857143,1.1807790423862363,-26.037921899529355
2011-10-08,5409.0,5025.142857142857,90.13847135007843,293.7186715070647
2011-10-09,5511.0,4680.857142857142,8.712097723704803,821.430759419153
2011-10-10,5117.0,4416.285714285714,-166.46654238618524,867.1808281004714
2011-10-11,4563.0,4224.714285714285,-23.68306024332811,361.9687745290428
2011-10-12,2416.0,4197.285714285714,161.89729689952912,-1943.1830111852428
2011-10-13,2913.0,4130.142857142857,-71.77904238618522,-1145.3638147566717
2011-10-14,3644.0,4051.9999999999995,1.1807790423862363,-409.1807790423858
2011-10-15,5217.0,4078.4285714285706,90.13847135007843,1048.432957221351
2011-10-16,5041.0,4079.571428571428,8.712097723704803,952.7164737048672
2011-10-17,4570.0,4244.571428571428,-166.46654238618524,491.89511381475677
2011-10-18,4748.0,4322.0,-23.68306024332811,449.6830602433281
2011-10-19,2424.0,4144.428571428571,161.89729689952912,-1882.3258683280997
2011-11-01,4068.0,4002.285714285714,-71.77904238618522,137.493328100471
2011-11-02,4186.0,3910.2857142857138,1.1807790423862363,274.5335066719
2011-11-03,3974.0,3753.2857142857138,90.13847135007843,130.57581436420782
2011-11-04,4046.0,3983.428571428571,8.712097723704803,53.859330847724095
2011-11-05,3926.0,4003.0,-166.46654238618524,89.46654238618524
2011-11-06,3649.0,3992.0,-23.68306024332811,-319.3169397566719
2011-11-07,4035.0,3843.285714285714,161.89729689952912,29.816988814756655
2011-11-08,4205.0,3746.4285714285716,-71.77904238618522,530.3504709576137
2011-11-09,4109.0,3766.5714285714284,1.1807790423862363,341.2477923861853
2011-11-10,2933.0,3776.2857142857138,90.13847135007843,-933.4241856357922
2011-11-11,3368.0,3840.714285714286,8.712097723704803,-481.4263834379906
2011-11-12,4067.0,3839.2857142857138,-166.46654238618524,394.18082810047144
2011-11-13,3717.0,3511.8571428571427,-23.68306024332811,228.82591738618544
2011-11-14,4486.0,3529.0,161.89729689952912,795.1027031004709
2011-11-15,4195.0,3532.4285714285706,-71.77904238618522,734.3504709576146
2011-11-16,1817.0,3474.714285714285,1.1807790423862363,-1658.8950647566712
2011-11-17,3053.0,3476.142857142857,90.13847135007843,-513.2813284929354
2011-11-18,3392.0,3398.142857142857,8.712097723704803,-14.854954866561686
2011-11-19,3663.0,3315.142857142857,-166.46654238618524,514.3236852433283
2011-12-01,3727.0,3553.428571428571,-23.68306024332811,197.254488814757
2011-12-02,3940.0,3661.7142857142853,161.89729689952912,116.38841738618555
2011-12-03,3614.0,3547.7142857142853,-71.77904238618522,138.0647566718999
2011-12-04,3485.0,3125.142857142857,1.1807790423862363,358.6763638147569
2011-12-05,3811.0,3067.2857142857138,90.13847135007843,653.5758143642078
2011-12-06,2594.0,3021.5714285714284,8.712097723704803,-436.28352629513324
2011-12-07,705.0,2960.9999999999995,-166.46654238618524,-2089.5334576138143
2011-12-08,3322.0,2854.9999999999995,-23.68306024332811,490.68306024332855
2011-12-09,3620.0,2783.428571428571,161.89729689952912,674.6741316718998
2011-12-10,3190.0,2916.142857142857,-71.77904238618522,345.6361852433283
2011-12-11,2743.0,3349.7142857142853,1.1807790423862363,-607.8950647566716
2011-12-12,3310.0,3404.9999999999995,90.13847135007843,-185.13847135007796
2011-12-13,3523.0,3398.8571428571427,8.712097723704803,115.43075941915254
2011-12-14,3740.0,3334.428571428571,-166.46654238618524,572.0379709576141
2011-12-15,3709.0,3289.8571428571427,-23.68306024332811,442.82591738618544
2011-12-16,3577.0,3303.142857142857,161.89729689952912,111.959845957614
2011-12-17,2739.0,3127.571428571428,-71.77904238618522,-316.7923861852428
2011-12-18,2431.0,2872.0,1.1807790423862363,-442.18077904238623
2011-12-19,3403.0,2661.5714285714284,90.13847135007843,651.2901000784931
2012-01-01,2294.0,2488.857142857143,8.712097723704803,-203.56924058084792
2012-01-02,1951.0,2565.0,-166.46654238618524,-447.5334576138148
2012-01-03,2236.0,2803.1428571428573,-23.68306024332811,-543.4597968995292
2012-01-04,2368.0,2962.8571428571427,161.89729689952912,-756.7544397566718
2012-01-05,3272.0,3124.428571428571,-71.77904238618522,219.3504709576141
2012-01-06,4098.0,3185.142857142857,1.1807790423862363,911.6763638147569
2012-01-07,4521.0,3379.714285714286,90.13847135007843,1051.1472429356359
2012-01-08,3425.0,3352.4285714285716,8.712097723704803,63.85933084772364
2012-01-09,2376.0,3470.285714285714,-166.46654238618524,-927.819171899529
2012-01-10,3598.0,3344.0,-23.68306024332811,277.6830602433281
2012-01-11,2177.0,3054.2857142857138,161.89729689952912,-1039.1830111852428
2012-01-12,4097.0,2895.142857142857,-71.77904238618522,1273.6361852433283
2012-01-13,3214.0,2883.9999999999995,1.1807790423862363,328.8192209576142
2012-01-14,2493.0,2789.285714285714,90.13847135007843,-386.42418563579264
2012-01-15,2311.0,2960.5714285714284,8.712097723704803,-658.2835262951332
2012-01-16,2298.0,2845.5714285714284,-166.46654238618524,-381.10488618524323
2012-01-17,2935.0,3040.5714285714284,-23.68306024332811,-81.88836832810033
2012-01-18,3376.0,3221.7142857142853,161.89729689952912,-7.6115826138144485
2012-01-19,3292.0,3484.5714285714284,-71.77904238618522,-120.79238618524322
2012-02-01,4579.0,3560.8571428571427,1.1807790423862363,1016.9620781004711
2012-02-02,3761.0,3562.5714285714284,90.13847135007843,108.29010007849313
2012-02-03,4151.0,3620.857142857142,8.712097723704803,521.430759419153
2012-02-04,2832.0,3775.5714285714284,-166.46654238618524,-777.1048861852432
2012-02-05,2947.0,3521.7142857142853,-23.68306024332811,-551.0312254709572
2012-02-06,3784.0,3531.5714285714284,161.89729689952912,90.53127452904243
2012-02-07,4375.0,3485.8571428571427,-71.77904238618522,960.9218995290425
2012-02-08,2802.0,3391.142857142857,1.1807790423862363,-590.3236361852431
2012-02-09,3830.0,3188.5714285714284,90.13847135007843,551.2901000784931
2012-02-10,3831.0,3136.857142857142,8.712097723704803,685.430759419153
2012-02-11,2169.0,3072.142857142857,-166.46654238618524,-736.6763147566717
2012-02-12,1529.0,3267.428571428571,-23.68306024332811,-1714.745511185243
2012-02-13,3422.0,3149.571428571428,161.89729689952912,110.53127452904289
2012-02-14,3922.0,3195.714285714286,-71.77904238618522,798.0647566718994
2012-02-15,4169.0,3502.7142857142853,1.1807790423862363,665.1049352433284
2012-02-16,3005.0,3668.4285714285716,90.13847135007843,-753.56704277865
2012-02-17,4154.0,3892.428571428571,8.712097723704803,252.8593308477241
2012-02-18,4318.0,3788.4285714285706,-166.46654238618524,696.0379709576146
2012-02-19,2689.0,3773.7142857142853,-23.68306024332811,-1061.0312254709572
2012-03-01,4990.0,3833.428571428571,161.89729689952912,994.6741316718998
2012-03-02,3194.0,3716.142857142857,-71.77904238618522,-450.3638147566717
2012-03-03,4066.0,3664.4285714285706,1.1807790423862363,400.3906495290431
2012-03-04,3423.0,3982.571428571428,90.13847135007843,-649.7098999215065
2012-03-05,3333.0,4038.5714285714284,8.712097723704803,-714.2835262951332
2012-03-06,3956.0,4234.999999999999,-166.46654238618524,-112.53345761381385
2012-03-07,4916.0,4242.428571428571,-23.68306024332811,697.2544888147575
2012-03-08,5382.0,4455.0,161.89729689952912,765.1027031004709
2012-03-09,4569.0,4735.714285714285,-71.77904238618522,-94.9352433281001
2012-03-10,4118.0,5005.857142857143,1.1807790423862363,-889.0379218995294
2012-03-11,4911.0,5205.285714285713,90.13847135007843,-384.4241856357913
2012-03-12,5298.0,5320.999999999999,8.712097723704803,-31.71209772370389
2012-03-13,5847.0,5293.714285714285,-166.46654238618524,719.7522566718999
2012-03-14,6312.0,5824.857142857142,-23.68306024332811,510.8259173861859
2012-03-15,6192.0,5964.999999999999,161.89729689952912,65.10270310047179
2012-03-16,4378.0,6087.142857142857,-71.77904238618522,-1637.3638147566717
2012-03-17,7836.0,6114.857142857142,1.1807790423862363,1719.9620781004714
2012-03-18,5892.0,6061.142857142857,90.13847135007843,-259.2813284929353
2012-03-19,6153.0,6144.0,8.712097723704803,0.28790227629519727
2012-04-01,6041.0,6438.0,-166.46654238618524,-230.53345761381476
2012-04-02,5936.0,6241.0,-23.68306024332811,-281.3169397566719
2012-04-03,6772.0,6322.142857142858,161.89729689952912,287.9598459576131
2012-04-04,6436.0,6422.714285714286,-71.77904238618522,85.06475667189899
2012-04-05,6457.0,6298.142857142857,1.1807790423862363,157.67636381475688
2012-04-06,6460.0,6248.0,90.13847135007843,121.86152864992157
2012-04-07,6857.0,6126.0,8.712097723704803,722.2879022762952
2012-04-08,5169.0,5901.142857142857,-166.46654238618524,-565.6763147566717
2012-04-09,5585.0,5751.428571428571,-23.68306024332811,-142.74551118524255
2012-04-10,5918.0,5742.5714285714275,161.89729689952912,13.531274529043344
2012-04-11,4862.0,5828.714285714285,-71.77904238618522,-894.9352433281001
2012-04-12,5409.0,6109.142857142857,1.1807790423862363,-701.3236361852431
2012-04-13,6398.0,6221.285714285715,90.13847135007843,86.57581436420689
2012-04-14,7460.0,6331.714285714286,8.712097723704803,1119.573616562009
2012-04-15,7132.0,6261.0,-166.46654238618524,1037.4665423861852
2012-04-16,6370.0,6426.142857142858,-23.68306024332811,-32.45979689952968
2012-04-17,6691.0,6332.142857142857,161.89729689952912,196.959845957614
2012-04-18,4367.0,6147.714285714284,-71.77904238618522,-1708.9352433280992
2012-04-19,6565.0,6046.142857142855,1.1807790423862363,517.6763638147587
2012-05-01,5740.0,6035.571428571428,90.13847135007843,-385.70989992150686
2012-05-02,6169.0,6063.0,8.712097723704803,97.2879022762952
2012-05-03,6421.0,6347.571428571428,-166.46654238618524,239.8951138147568
2012-05-04,6296.0,6305.857142857142,-23.68306024332811,13.825917386185903
2012-05-05,6883.0,6304.142857142857,161.89729689952912,416.959845957614
2012-05-06,6359.0,6096.714285714286,-71.77904238618522,334.064756671899
2012-05-07,6273.0,6118.285714285714,1.1807790423862363,153.5335066719
2012-05-08,5728.0,6223.142857142857,90.13847135007843,-585.2813284929354
2012-05-09,4717.0,6301.142857142857,8.712097723704803,-1592.8549548665617
2012-05-10,6572.0,6266.714285714284,-166.46654238618524,471.7522566719008
2012-05-11,7030.0,5776.714285714284,-23.68306024332811,1276.9687745290437
2012-05-12,7429.0,5689.142857142856,161.89729689952912,1577.959845957615
2012-05-13,6118.0,6075.857142857142,-71.77904238618522,113.92189952904302
2012-05-14,2843.0,6191.857142857143,1.1807790423862363,-3350.0379218995295
2012-05-15,5115.0,6278.857142857143,90.13847135007843,-1253.9956142072215
2012-05-16,7424.0,6402.428571428571,8.712097723704803,1012.8593308477246
2012-05-17,7384.0,6117.999999999999,-166.46654238618524,1432.4665423861861
2012-05-18,7639.0,6871.857142857142,-23.68306024332811,790.8259173861859
2012-05-19,8294.0,7232.714285714285,161.89729689952912,899.3884173861856
2012-06-01,4127.0,7171.857142857142,-71.77904238618522,-2973.078100470957
2012-06-02,8120.0,7117.142857142856,1.1807790423862363,1001.6763638147578
2012-06-03,7641.0,7033.714285714285,90.13847135007843,517.1472429356362
2012-06-04,6998.0,6919.428571428572,8.712097723704803,69.85933084772364
2012-06-05,7001.0,7435.0,-166.46654238618524,-267.5334576138148
2012-06-06,7055.0,7346.142857142857,-23.68306024332811,-267.4597968995288
2012-06-07,7494.0,7197.142857142856,161.89729689952912,134.9598459576149
2012-06-08,7736.0,7149.428571428571,-71.77904238618522,658.3504709576146
2012-06-09,7498.0,6859.5714285714275,1.1807790423862363,637.2477923861862
2012-06-10,6598.0,6911.857142857141,90.13847135007843,-403.9956142072197
2012-06-11,6664.0,6893.142857142857,8.712097723704803,-237.85495486656168
2012-06-12,4972.0,6883.0,-166.46654238618524,-1744.5334576138148
2012-06-13,7421.0,6912.142857142857,-23.68306024332811,532.5402031004712
2012-06-14,7363.0,6966.4285714285725,161.89729689952912,234.6741316718984
2012-06-15,7665.0,6742.857142857143,-71.77904238618522,993.9218995290421
2012-06-16,7702.0,7007.571428571428,1.1807790423862363,693.2477923861853
2012-06-17,6978.0,6737.571428571428,90.13847135007843,150.29010007849314
2012-06-18,5099.0,6575.285714285714,8.712097723704803,-1484.9978120094186
2012-06-19,6825.0,6431.714285714285,-166.46654238618524,559.7522566718999
2012-07-01,5531.0,6389.0,-23.68306024332811,-834.3169397566719
2012-07-02,6227.0,6283.714285714285,161.89729689952912,-218.61158261381445
2012-07-03,6660.0,6441.999999999999,-71.77904238618522,289.7790423861861
2012-07-04,7403.0,6158.428571428571,1.1807790423862363,1243.390649529043
2012-07-05,6241.0,6035.714285714285,90.13847135007843,115.14724293563624
2012-07-06,6207.0,6084.571428571428,8.712097723704803,113.71647370486676
2012-07-07,4840.0,6031.714285714285,-166.46654238618524,-1025.2477433281001
2012-07-08,4672.0,6011.857142857142,-23.68306024332811,-1316.174082613814
2012-07-09,6569.0,6183.999999999999,161.89729689952912,223.10270310047179
2012-07-10,6290.0,6368.5714285714275,-71.77904238618522,-6.792386185242307
2012-07-11,7264.0,6672.714285714285,1.1807790423862363,590.1049352433284
2012-07-12,7446.0,6866.857142857141,90.13847135007843,489.0043857927803
2012-07-13,7499.0,6904.142857142857,8.712097723704803,586.1450451334383
2012-07-14,6969.0,6974.999999999999,-166.46654238618524,160.46654238618615
2012-07-15,6031.0,6753.428571428571,-23.68306024332811,-698.7455111852425
2012-07-16,6830.0,6631.285714285714,161.89729689952912,36.81698881475711
2012-07-17,6786.0,6642.857142857142,-71.77904238618522,214.921899529043
2012-07-18,5713.0,6684.5714285714275,1.1807790423862363,-972.7522076138138
2012-07-19,6591.0,6848.0,90.13847135007843,-347.1384713500784
2012-08-01,7580.0,6847.142857142857,8.712097723704803,724.1450451334383
2012-08-02,7261.0,6658.285714285715,-166.46654238618524,769.1808281004705
2012-08-03,7175.0,6844.0,-23.68306024332811,354.6830602433281
2012-08-04,6824.0,6941.428571428572,161.89729689952912,-279.3258683281007
2012-08-05,5464.0,6934.857142857143,-71.77904238618522,-1399.078100470958
2012-08-06,7013.0,6938.428571428571,1.1807790423862363,73.39064952904312
2012-08-07,7273.0,6740.0,90.13847135007843,442.8615286499216
2012-08-08,7534.0,6665.0,8.712097723704803,860.2879022762952
2012-08-09,7286.0,6819.285714285715,-166.46654238618524,633.1808281004705
2012-08-10,5786.0,6800.714285714286,-23.68306024332811,-991.0312254709581
2012-08-11,6299.0,6730.857142857141,161.89729689952912,-593.7544397566704
2012-08-12,6544.0,6704.142857142856,-71.77904238618522,-88.36381475667075
2012-08-13,6883.0,6749.714285714285,1.1807790423862363,132.10493524332844
2012-08-14,6784.0,6944.285714285714,90.13847135007843,-250.42418563579218
2012-08-15,7347.0,7167.999999999999,8.712097723704803,170.2879022762961
2012-08-16,7605.0,6883.0,-166.46654238618524,888.4665423861852
2012-08-17,7148.0,6776.857142857142,-23.68306024332811,394.8259173861859
2012-08-18,7865.0,6637.714285714285,161.89729689952912,1065.3884173861857
